trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
761,False,"{'a': 0.5, 'e': 0.36722734091765213}",25,13,-30.67435859284651,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
762,False,"{'a': 0.5, 'e': 0.3657665829182742}",20,0,-55.120902308754104,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
763,False,"{'a': 0.5, 'e': 0.3643049233410312}",25,14,14.284322641866282,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.3628423657887671}",25,12,-2.283631307234645,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.36137891386653953}",30,13,-26.59983477906802,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
766,False,"{'a': 0.5, 'e': 0.3599145711816099}",20,6,12.986363750745605,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.358449341343436}",30,0,29.725421873277064,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.3569832279636623}",20,0,-88.74852261676291,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
769,False,"{'a': 0.5, 'e': 0.35551623465611054}",20,16,8.421163448896486,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.35404836503677195}",25,15,19.64320419114587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.3525796227237979}",25,6,-14.631054679537227,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.3511100113374901}",25,16,17.053655306957797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.3496395345002931}",20,0,14.126767569783123,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
774,False,"{'a': 0.5, 'e': 0.34816819583678477}",20,4,11.717113589464475,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.34669599897366654}",25,11,-11.415177187758974,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.345222947539756}",25,13,-43.97996855192713,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
777,False,"{'a': 0.5, 'e': 0.3437490451659771}",35,22,12.934499117622776,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.3422742954853506}",20,12,13.128131907174833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.34079870213298646}",20,15,10.224664179151002,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.33932226874607413}",25,7,13.498606804047864,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.3378449989638732}",30,5,13.731140160396905,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.3363668964277054}",30,10,14.258191971519834,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.3348879647809451}",25,3,24.20111447191956,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.33340820766900975}",35,13,-28.697048741979717,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.3319276287393521}",35,22,18.09699839720468,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.3304462316414507}",30,19,-41.20698015161719,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
787,False,"{'a': 0.5, 'e': 0.3289640200268}",20,16,8.672729575719746,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.32748099754890286}",20,15,9.230461355724282,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.3259971678632607}",20,1,-11.889559906978763,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.32451253462736473}",25,5,35.3012438565803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.32302710150068625}",20,3,27.70249870574367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.32154087214466887}",20,16,5.4212210413762065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.3200538502227187}",20,5,13.267933826162007,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.318566039400195}",25,0,22.186790328149257,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
795,False,"{'a': 0.5, 'e': 0.317077443344402}",30,13,6.5543003235703,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.31558806572457976}",35,18,5.316969009028192,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.3140979102118938}",25,6,-45.59773096703563,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
798,False,"{'a': 0.5, 'e': 0.31260698047942803}",20,6,-48.3377128673488,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
799,False,"{'a': 0.5, 'e': 0.31111528020217455}",35,0,-30.191487139777173,"{0: 29, 1: 3, 2: 2, 3: 0, 4: 1}",0
800,False,"{'a': 0.5, 'e': 0.3096228130570242}",20,13,13.833913270125514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.30812958272275875}",20,15,8.625218157333098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.30663559288004105}",20,12,-9.041731513244512,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.3051408472114055}",20,10,19.064659805617346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.3036453494012501}",25,12,24.940219709538255,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.302149103135827}",20,3,-2.0913394715514353,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.3006521121032323}",20,2,27.010585557666243,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.2991543799933987}",25,11,25.635689719916282,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.29765591049808554}",25,9,7.962536770855455,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.29615670731086907}",20,1,-33.150371225524644,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
810,False,"{'a': 0.5, 'e': 0.29465677412713476}",25,9,28.968355909276948,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.29315611464406727}",20,9,-33.26569427764987,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.5, 'e': 0.29165473256064095}",25,6,24.944022869305403,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.29015263157761206}",25,0,-1.0645092350055942,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
814,False,"{'a': 0.5, 'e': 0.2886498153975087}",35,19,27.435741424804295,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.28714628772462136}",20,7,0.6476956328886443,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.28564205226499473}",20,3,-22.006960854106175,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
817,False,"{'a': 0.5, 'e': 0.2841371127264181}",20,11,-8.793512613242717,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.2826314728184164}",25,6,-5.937979211452403,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.2811251362522402}",20,3,28.638976574619885,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.2796181067408581}",20,11,1.1917641186901025,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.2781103879989464}",30,16,-24.930010786943253,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.2766019837428799}",20,3,25.959889963411765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.27509289769072376}",20,10,17.31823120400126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.2735831335622236}",35,22,12.931488823588115,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.2720726950787958}",20,3,-52.168793328358824,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
826,False,"{'a': 0.5, 'e': 0.27056158596351965}",20,11,15.674338364784953,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.2690498099411274}",20,10,6.3544735515445065,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.2675373707379948}",20,12,15.658446644073873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.26602427208213236}",20,13,11.539966878198204,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.2645105177031767}",20,4,27.62814087529682,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.26299611133237955}",20,5,-26.152196152968166,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
832,False,"{'a': 0.5, 'e': 0.2614810567026008}",20,4,9.888668617497105,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.25996535754829797}",25,2,-29.64028110575452,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
834,False,"{'a': 0.5, 'e': 0.25844901760551675}",25,6,29.316209684675652,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.25693204061188285}",30,5,17.885186819045558,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.2554144303065924}",20,3,8.862886196877849,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.25389619043040174}",25,4,-19.38849990322983,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
838,False,"{'a': 0.5, 'e': 0.2523773247256199}",20,4,1.4153414180499515,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.2508578369360983}",20,9,19.44337776854232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.24933773080722124}",20,12,2.097978553642442,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.24781701008589774}",20,7,21.456314359555137,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.2462956785205518}",20,10,8.979739979197811,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.2447737398611123}",25,7,28.18908385176814,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.24325119785900542}",20,9,8.30293401648364,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.24172805626714405}",20,0,-10.034161900229403,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
846,False,"{'a': 0.5, 'e': 0.2402043188399194}",25,15,20.23827655014962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.23867998933319068}",20,9,-11.102304250866927,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.23715507150427706}",20,8,6.62088625262253,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.235629569111948}",30,10,27.73009681072309,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.2341034859164131}",25,13,19.93016178305729,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.23257682567931431}",25,6,24.65739997671857,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.23104959216371587}",20,3,-26.413716088676093,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
853,False,"{'a': 0.5, 'e': 0.2295217891340945}",35,21,14.868195077106101,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.22799342035633127}",35,0,5.510453541474562,"{0: 31, 1: 0, 2: 4, 3: 0, 4: 0}",0
855,False,"{'a': 0.5, 'e': 0.22646448959770185}",30,4,-50.95127865109852,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 2}",1
856,False,"{'a': 0.5, 'e': 0.2249350006268665}",25,19,13.473819194119216,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.22340495721386197}",20,8,-31.70857160977069,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
858,False,"{'a': 0.5, 'e': 0.22187436313009173}",25,18,-0.1727199757375728,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.22034322214831592}",20,8,11.098305860982332,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.21881153804264342}",30,12,-23.34244656962505,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.2172793145885218}",20,1,-12.004757386320188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
862,False,"{'a': 0.5, 'e': 0.21574655556272743}",20,8,12.562097142068808,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.2142132647433575}",30,19,3.759696507046432,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.21267944590982}",20,13,-0.16408469923200752,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.2111451028428237}",30,16,6.136530376276849,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.20961023932437034}",20,0,16.54287773402019,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
867,False,"{'a': 0.5, 'e': 0.2080748591377444}",35,16,2.332333488583133,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.2065389660675033}",30,23,9.95662196203634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.20500256389946933}",20,0,-59.19858710923045,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
870,False,"{'a': 0.5, 'e': 0.2034656564207196}",25,16,-23.4460947271564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
871,False,"{'a': 0.5, 'e': 0.20192824741957616}",20,7,11.60359116014937,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.2003903406855979}",25,12,23.722424580124326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.19885194000957035}",25,16,-25.63774642741905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
874,False,"{'a': 0.5, 'e': 0.19731304918349676}",20,15,-34.52002132853796,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
875,False,"{'a': 0.5, 'e': 0.19577367200058793}",25,16,17.594529618419127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.1942338122552541}",25,19,12.172850564244309,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.192693473743095}",25,12,9.496502413895033,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.1911526602608898}",20,6,13.6379186291154,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.18961137560658914}",20,12,16.940419359668798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.18806962357930496}",20,15,-32.85060445957274,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.5, 'e': 0.18652740797930062}",20,0,-21.830899159860177,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
882,False,"{'a': 0.5, 'e': 0.1849847326079828}",30,18,4.734960390743646,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.18344160126789144}",35,23,25.624148032890353,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.18189801776268977}",20,10,16.13533996440854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.1803539858971562}",20,0,14.541218469082699,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
886,False,"{'a': 0.5, 'e': 0.17880950947717436}",30,15,7.29796754585133,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.1772645923097229}",30,23,13.500379227887015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.17571923820286764}",25,18,13.118583758476174,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.1741734509657513}",20,9,11.068470085681495,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.17262723440858363}",25,13,12.573176434934076,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.1710805923426333}",30,21,18.985562157853455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.1695335285802177}",25,3,-32.89843878714412,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 1}",1
893,False,"{'a': 0.5, 'e': 0.16798604693469313}",20,12,13.475437128281166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.16643815122044656}",30,10,34.672348549862626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.1648898452528855}",25,18,13.254886934899059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.16334113284842816}",20,7,7.835801726363802,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.16179201782449515}",20,0,30.582116334511056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
898,False,"{'a': 0.5, 'e': 0.16024250399949955}",25,8,34.13698163461692,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.15869259519283677}",30,18,23.310993578169917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.1571422952248764}",20,14,13.480894116157383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.15559160791695215}",20,7,-0.07840960402904473,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.15404053709135251}",20,16,7.343948752781083,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.15248908657131077}",20,9,-4.905072973688277,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.15093726018099676}",20,11,17.565224094125835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
